recipes_id,title,cook_time_minutes,ingredients,instructions,photo_url,prep_time_minutes,total_time_minutes,rating_stars,review_count
967,Chocolate Chip Cookie Dough Cheesecake,30,"['Crust:', '1 1/2 cups finely crushed chocolate wafer cookies', '2 tablespoons white sugar', '1/4 cup melted butter', 'Cake:', '2 (8 ounce) packages cream cheese, cut into chunks', '3/4 cup white sugar', '2 tablespoons white sugar', '1 cup sour cream', '3 large eggs', '1 teaspoon vanilla extract', 'Cookie Dough:', '1/4 cup butter, softened', '1/4 cup firmly packed brown sugar', '1/4 cup white sugar', '2 tablespoons water', '1 teaspoon vanilla extract', '1 cup semisweet chocolate chips', '1/2 cup all-purpose flour', 'Topping:', '1 cup sour cream', '2 teaspoons white sugar', '1 teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C).', 'Mix the chocolate wafer cookie crumbs, 2 tablespoons white sugar, and melted butter together in a bowl. Press firmly into the bottom and 1/2-inch up the sides of a 9-inch springform pan.', 'Bake crust in the preheated oven until set, about 8 minutes.', 'Beat cream cheese and 3/4 cup plus 2 tablespoons white sugar together in a bowl until creamy. Add 1 cup sour cream, eggs, and 1 teaspoon vanilla extract; beat until batter is smooth. Pour batter over crust into springform pan.', 'Beat 1/4 cup butter, brown sugar, and 1/4 cup white sugar together in a bowl. Stir water and 1 teaspoon vanilla extract into brown sugar mixture. Add chocolate chips and flour; stir until cookie dough is well-combined. Drop cookie dough in 2 tablespoon portions evenly over the top of the cheesecake, pushing dough beneath the surface of the batter.', 'Bake in the preheated oven until cheesecake is almost completely set and jiggles slightly in center when shaken, about 40 minutes.', 'Stir 1 cup sour cream, 2 teaspoons white sugar, and 1 teaspoon vanilla together in a bowl until smooth. Spread sour cream mixture over hot cheesecake. Cool cake to room temperature and refrigerate until cold, at least 4 hours.']",http://images.media-allrecipes.com/userphotos/250x250/51988.jpg,50,320,4.52,133
968,Granny Cake I,30,"['2 eggs', '1 (20 ounce) can crushed pineapple with juice', '2 cups all-purpose flour', '1 cup white sugar', '1 teaspoon baking soda', '1 teaspoon salt', '1 teaspoon vanilla extract', '1/2 cup packed light brown sugar', '1/2 cup chopped walnuts', '1/2 cup butter', '1/2 cup white sugar', '1/2 cup evaporated milk', '1 teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C).', 'Mix the eggs, undrained crushed pineapple, flour, 1 cup of the white sugar, baking soda, salt, and 1 teaspoon of the vanilla together and stir until just combined. Pour batter into one ungreased 9x13 inch baking pan.', 'Combine the light brown sugar and the chopped nuts. Sprinkle over the top of the cake batter. Bake in preheated oven for 25 to 35 minutes or until cake tests done. Remove cake from oven and pour topping over hot cake.', 'To Make Topping: In a small saucepan combine the butter or margarine, the evaporated milk, the remaining 1/2 cup of the white sugar, and 1 teaspoon of the vanilla. Cook over medium low heat, stirring occasionally until sugar is dissolved. Mixture will be thin. Pour over hot cake.']",http://images.media-allrecipes.com/userphotos/560x315/4281945.jpg,25,55,4.64,32
969,Banana Angel Food Cake,30,"['1 1/2 cups egg whites', '1/2 teaspoon cream of tartar', '1/4 teaspoon baking powder', '1 teaspoon vanilla extract', '1/2 teaspoon ground cinnamon', '1/4 cup rolled oats', '3 ripe bananas, mashed', '1 cup cake flour', ""2 cups confectioners' sugar"", '1/4 teaspoon salt']","['Preheat oven to 325 degrees F (165 degrees C).', 'Beat egg whites until stiff but not dry.', 'Combine cream of tartar, baking powder, vanilla, cinnamon, oats, and mashed bananas.', ""In a separate bowl combine the flour, confectioner's sugar, and salt."", 'Fold the banana mixture into the egg whites. Then fold the flour mixture into the egg white/banana mixture. Pour batter into one 9 or 10 inch round cake pan, coated with a non-stick cooking spray.', ""Bake at 325 degrees (165 degrees C) for 1 hour, until cake is firm and lightly golden. Cool for five minutes then slip out of pan onto a serving dish. Garnish with a light dusting of confectioner's sugar.""]",http://images.media-allrecipes.com/userphotos/250x250/505019.jpg,60,90,2.7,9
970,Sour Cream Torte,0,"['3 cups all-purpose flour', '3/4 cup white sugar', '1 cup butter', '1 egg', '2 cups sour cream', ""1 1/2 cups confectioners' sugar"", '2 cups chopped walnuts', '1 teaspoon vanilla extract']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a large bowl mix the flour and white sugar together. Cut in the butter or margarine with a pastry blender or two knives until mealy. Stir in the unbeaten egg and mix with your hands until dough holds together.', ""Divide dough into 7 equal parts. Roll each part into a 9 inch circle on a lightly floured non-stick cookie sheet. (Cookie sheets need to be without edges so you can roll out cookies on the cookie sheet as you can't transfer cookie after it's rolled out.) If the cookie edges get uneven while rolling out, just push them back and roll again until you get a fairly even 9 inch circle."", 'Bake at 350 degrees F (175 degrees C) for 10 to 12 minutes, until lightly browned on edges. Cool and remove gently.', ""To Make Filling: Combine sour cream, confectioner's sugar, chopped walnuts, and vanilla and mix until smooth. Divide filling into 6 equal portions."", 'Assemble cookie layers by putting filling between cookie layers, stacking up as you go. (The 7th cookie sets on top of the stack; there is no sour cream filling on top of it.) Sift confectioner\'s sugar on the top cookie. Refrigerate for at least 5 hours or longer so the whole thing can meld & mellow together into a ""cake-like"" torte. Cut into wedges and stand back while everyone goes NUTS!']",http://images.media-allrecipes.com/userphotos/250x250/531137.jpg,0,0,4.32,16
971,Screw Pine Cake,0,"['1 1/4 cups white sugar', '20 egg yolks', '4 eggs', '3/4 cup all-purpose flour', '2 cups butter', '2 (10 ounce) cans coconut milk', '2 tablespoons pandan paste', '1/2 teaspoon green food coloring', '1 tablespoon ovalette', '1/2 teaspoon salt']","['Preheat oven to 400 degrees F (200 degrees C). Line one 13x9 inch pan with a greased cake sheet.', 'Beat eggs and sugar together until creamy. In a separate bowl, mix ovalette, butter, and coconut milk. Add into the egg mixture and continue mixing until ingredients are blended well. Stir in the sifted flour and salt. Mix well.', 'Separate batter into 2 bowls. Mix one bowl with the pandan paste and the green food coloring , making sure that the color is stirred in well. Pour 1 to 2 soup-ladle scoops of green cake mixture onto pan. Even it out so that the mixture covers the base of the pan', ""Pour 1-2 soup-ladle scoops of green cake mixture onto pan. Even it out so that the mixture covers the base of the pan. Bake it in a 400 degrees F (200 degrees C) oven until the top is brown. Take it out of the oven, prick the top gently with a fork and brush some butter over the top. Pour 1-2 scoops of the 'normal' colored cake mixture on top of the first layer. Spread evenly."", ""Change your oven setting so that you're using the upper fire only (broiler). Increase temperature to 450 degrees F (230 degrees C). Bake the second layer till the top turns brown. Repeat the above procedure, alternating the colors each layer, until there is no cake mix left."", 'Let cake cool and cut and serve in finger-size portions. (I do not recommend that this cake be eaten in chunks because it is very rich and high in cholesterol). Refrigerate any uneaten portions. Cake keeps well for 2 weeks if refrigerated. Thaw it for about 1/2 hour before eating.']",http://images.media-allrecipes.com/global/recipes/nophoto/nopicture-910x511.png,0,0,3,2
972,Halloween Layer Cake,30,"['1 3/4 cups cake flour', '1 teaspoon baking soda', '1 teaspoon salt', '1 1/2 cups white sugar', '1/3 cup shortening', '1 cup buttermilk', '3 egg whites', '4 (1 ounce) squares unsweetened chocolate, melted', '1 teaspoon butter', '1/3 cup butter, softened', '1 1/2 tablespoons orange zest', '1 teaspoon lemon zest', '1/4 teaspoon salt', '1 egg yolk', ""4 cups sifted confectioners' sugar"", '1 tablespoon orange juice', '2 teaspoons lemon juice']","['Preheat oven to 350 degrees F (175 degrees C). Line the bottoms of two 8 or 9 inch round cake pans with parchment paper.', 'Sift together the flour, baking soda, salt, and white sugar.', 'Beat shortening until light and fluffy. Mix in dry ingredients. Add 3/4 cup of buttermilk and mix until all flour is dampened. Then beat with electric mixer. Add egg whites, melted chocolate, and remaining buttermilk, beat well and pour batter into prepared pans.', 'Bake at 350 degrees F (175 degrees C) for 30 minutes. When cake is cool frost between layer and over top and sides with Golden Orange Frosting. Mark outlines of Halloween cats and bats by lightly pressing paper cut-outs into frosting, then removing paper. Melt 1 square unsweetened chocolate with 1 tsp. butter. Using a brush, fill in the outlines with the chocolate mixture.', 'To Make Golden Orange Frosting: Cream together butter, orange rind, lemon rind, and salt. Add egg yolk and mix well. Add confectioners sugar, alternately with orange juice and lemon juice, beating well after each addition. Makes 2 cups frosting, or enough to cover tops and sides of two 9 inch layers.']",http://images.media-allrecipes.com/global/recipes/nophoto/nopicture-910x511.png,30,60,3.75,2
973,Butter Cream Frosting I,30,"['1/2 cup butter, softened', '1/8 teaspoon salt', ""4 cups confectioners' sugar"", '2 egg yolk, beaten', '1 teaspoon vanilla extract', '2 tablespoons milk']","['Cream butter until soft. Add salt and part of sugar gradually, blending after each addition. Then add egg yolks and vanilla; blend well. Add remaining sugar, alternately with milk, until of right consistency to spread, beating after each addition until smooth. Makes 2 1/2 cups or enough frosting to cover tops and sides of two 8 or 9 inch layers.', 'Note: If desired, 1 whole egg may be substituted for the 2 egg yolks to make 2 3/4 cups frosting.']",http://images.media-allrecipes.com/userphotos/250x250/216732.jpg,0,30,4.34,136
974,Golden Orange Frosting,0,"['1/3 cup butter, softened', '1 1/2 tablespoons orange zest', '1 teaspoon lemon zest', '1/4 teaspoon salt', '1 egg yolk', ""4 cups confectioners' sugar"", '1 tablespoon orange juice', '2 teaspoons lemon juice']","['Cream together butter, orange rind, lemon rind, and salt. Add egg yolk and mix well. Add confectioners sugar, alternately with orange juice and lemon juice, beating well after each addition. Makes 2 cups frosting, or enough to cover tops and sides of two 9 inch layers.']",http://images.media-allrecipes.com/userphotos/250x250/578894.jpg,0,0,4.32,17
975,Philly Cheesecake,30,"['1 1/2 tablespoons butter', '1/2 cup graham cracker crumbs', '12 ounces cream cheese', '3/4 cup white sugar', '4 eggs', '2 tablespoons all-purpose flour', '1 1/2 teaspoons vanilla extract', '1/2 teaspoon salt', '2 cups heavy whipping cream']","['Grease an 8 inch springform pan thickly with butter. Turn pan on its side, place a few graham cracker crumbs in pan and shake so crumbs stick to sides. Keep turning and add crumbs as needed until sides are well coated. Set pan upright and coat bottom of pan. Put pan into freezer for 30 minutes or refrigerator for 2 hours.', 'Preheat oven to 300 degrees F (150 degrees C).', 'With electric beater, mix cream cheese, sugar, egg yolks, flour, vanilla, and salt. Beat thoroughly and then turn mixer to slowest speed and slowly pour in the cream.', 'Beat the egg whites until stiff but not dry. Add to the above mixture and fold the whites in by hand, lightly but thoroughly. Pour mixture into the crumb-lined pan.', 'Set pan into shallow pan containing 1 inch hot water and bake at 300 degrees F (150 degrees C) for 1 1/2 hours. Refrigerate for at least 6 hours before serving.']",http://images.media-allrecipes.com/userphotos/250x250/35865.jpg,60,90,4.57,40
976,Gob Cake,0,"['3 cups all-purpose flour', '2 cups white sugar', '3 teaspoons baking soda', '6 tablespoons unsweetened cocoa powder', '1 teaspoon salt', '2/3 cup vegetable oil', '3 tablespoons distilled white vinegar', '2 teaspoons vanilla extract', '2 cups water', '1/2 cup butter, softened', '1/2 cup shortening', '2/3 cup milk', '1 teaspoon vanilla extract', '1 cup white sugar']","['Preheat oven to 325 degrees F (165 degrees C).', 'Mix the flour, 2 cups of the sugar, baking soda, 6 tablespoons of the cocoa, salt, vegetable oil, vinegar, 2 teaspoons vanilla, and the water together. Stir until just combined. Pour batter into on ungreased 13x9 inch baking pan.', 'Bake at 325 degrees F (165 degrees C) for 30 to 35 minutes. Let cake cool than ice.', 'To Make Icing: Beat together the butter or margarine, vegetable shortening, 1 cup sugar, milk, and 1 teaspoon vanilla. Continue beating for 10 minutes. Spread over cooled cake.']",http://images.media-allrecipes.com/userphotos/560x315/4484397.jpg,0,0,3.9,36
977,One - Two - Three - Four Cake I,0,"['1 cup butter', '2 cups white sugar', '3 cups all-purpose flour', '4 eggs', '1 cup plain yogurt', '2 teaspoons cream of tartar', '1 teaspoon baking soda', '1 teaspoon vanilla extract', '2 tablespoons grated lemon zest']","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 8 or 9 inch layer pans or one 9 or 10 inch kugelhopf pan.', 'Cream butter, add sugar and blend, beat in the eggs.', 'Sift the cream of tartar and baking soda with the flour twice before adding it to the creamed mixture alternately with the milk and vanilla. (Put in a cup of raisins or walnuts if you wish - it is really great). Pour batter into prepared pan(s).', 'Bake at 350 degrees F (175 degrees C) for 30 minutes in the layer pans or 45 minutes in the kugelhopf pan,']",http://images.media-allrecipes.com/userphotos/250x250/875783.jpg,0,0,3.44,9
978,Sauerkraut Surprise Cake,0,"['1/2 cup butter', '1 1/2 cups white sugar', '3 eggs', '1 teaspoon vanilla extract', '2 cups all-purpose flour', '1 teaspoon baking powder', '1 teaspoon baking soda', '1/2 teaspoon salt', '1/2 cup unsweetened cocoa powder', '1 cup water', '1 cup drained and chopped sauerkraut', '16 ounces semisweet chocolate chips', '4 tablespoons butter', '1/2 cup sour cream', ""2 3/4 cups confectioners' sugar""]","['Preheat oven to 350 degrees F (175 degrees C). Grease and flour one 13x9 inch cake pan.', 'In a large mixing bowl, cream 1/2 cup butter or margarine and sugar until light. Beat in eggs, one at a time; add 1 teaspoon vanilla.', 'Sift together flour, baking powder, baking soda, 1/4 teaspoon salt and cocoa powder. Add to creamed mixture alternately with water, beating after each addition. Stir in sauerkraut. Pour batter into prepared pan.', 'Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes. Let cake cool in pan. Frost with Sour Cream Chocolate Frosting. Cut into squares to serve.', ""To Make Sour Cream Chocolate Frosting: Melt the semi-sweet chocolate pieces and 4 T butter or margarine over low heat. Remove from heat. Blend in the sour cream, 1 teaspoon vanilla, and 1/4 teaspoon salt. Gradually add sifted confectioners' sugar to make spreading consistency. Beat well. Spread over cooled cake.""]",http://images.media-allrecipes.com/userphotos/560x315/2389934.jpg,0,0,4.17,6
979,German Christmas Gingerbread,0,"['1 cup butter, softened', '2 cups packed brown sugar', '3 eggs', '2/3 cup honey', '1/4 cup orange liqueur', '1 cup sour cream', '1/2 cup orange juice', '1 2/3 cups all-purpose flour', '1 cup whole wheat flour', '4 teaspoons baking powder', '2 teaspoons ground ginger', '1 teaspoon ground cinnamon', '1/4 teaspoon ground nutmeg', '1/4 teaspoon ground cloves', '1 cup raisins', '1 cup blanched slivered almonds']","['Whisk together the flours, baking powder, and spices.', 'In a large bowl, cream the butter or margarine with the brown sugar. Beat in the eggs, then the honey, orange liqueur, sour cream, and orange juice. Beat the flour mixture into the creamed mixture, and then stir in the raisins and almonds. Turn batter into a greased and floured tube pan.', 'Bake cake at 350 degrees F (175 degrees C) for 80 minutes, or until it tests done with toothpick. Transfer to a rack to cool.']",http://images.media-allrecipes.com/userphotos/250x250/162695.jpg,0,0,4.63,13
